application_id,event_time,customer_id,region_code,product_type,requested_amount,term_months,credit_score,risk_level,decision_status,approved_amount,channel,employee_review_flag,processing_time_sec
app_20250104_00000072,2025-01-04 11:56:32,cust_9607203,SESV,business_loan,30291,36,668,medium,approved,30291,online_banking,true,821
app_20250104_00000073,2025-01-04 03:15:32,cust_9244349,SESV,personal_loan,44538,18,783,low,approved,44538,online_banking,true,836
app_20250104_00000074,2025-01-04 10:41:47,cust_498734,NLAM,business_loan,27216,24,821,low,approved,27216,web,true,270
app_20250104_00000075,2025-01-04 09:45:35,cust_5646171,AUTR,refinance,334009,240,621,medium,rejected,0,partner,true,152
app_20250104_00000076,2025-01-04 23:02:04,cust_8191521,AUTR,cash_loan,36861,30,621,medium,rejected,0,call_center,false,74
app_20250104_00000077,2025-01-04 08:18:21,cust_9744884,FRID,refinance,292546,240,649,medium,approved,292546,call_center,true,854
app_20250104_00000078,2025-01-04 06:05:55,cust_2533201,BENL,refinance,212771,360,768,low,approved,212771,online_banking,false,82
app_20250104_00000079,2025-01-04 20:50:34,cust_2756495,AUTR,refinance,167460,360,562,medium,approved,167460,partner,true,55
app_20250104_00000080,2025-01-04 22:12:11,cust_1482409,DEHE,personal_loan,26611,48,689,medium,rejected,0,call_center,true,99
app_20250104_00000081,2025-01-04 08:36:03,cust_7210053,FRID,auto_loan,49565,60,582,medium,approved,49565,atm,true,469
app_20250104_00000082,2025-01-04 16:45:20,cust_8243143,AUTR,auto_loan,14194,60,609,medium,rejected,0,online_banking,false,31
app_20250104_00000083,2025-01-04 18:05:11,cust_7969819,AUTR,credit_card,15430,42,548,medium,approved,15430,atm,false,214
app_20250104_00000084,2025-01-04 20:57:41,cust_2110426,BENL,education_loan,3639,12,558,medium,rejected,0,mobile_app,false,168
app_20250104_00000085,2025-01-04 02:28:12,cust_4384517,ATVI,personal_loan,25749,36,850,low,approved,25749,call_center,true,316
app_20250104_00000086,2025-01-04 00:40:41,cust_6091889,BENL,auto_loan,11018,24,655,medium,approved,11018,online_banking,true,722
app_20250104_00000087,2025-01-04 00:13:27,cust_6706821,PLWA,personal_loan,35051,18,739,low,approved,35051,mobile,true,781
app_20250104_00000088,2025-01-04 08:58:32,cust_5369569,NLAM,cash_loan,14678,48,580,medium,rejected,0,atm,false,127
app_20250104_00000089,2025-01-04 17:59:19,cust_2155384,SESV,cash_loan,4851,12,663,medium,approved,4851,mobile,false,157
app_20250104_00000090,2025-01-04 07:45:01,cust_6805551,SESV,personal_loan,34149,12,779,low,approved,34149,online_banking,false,239
app_20250104_00000091,2025-01-04 21:13:48,cust_3998926,ESMA,cash_loan,24500,48,539,medium,approved,24500,online_banking,false,408
app_20250104_00000092,2025-01-04 23:53:00,cust_5016539,CHBE,credit_card,13973,42,785,low,approved,13973,atm,true,141
app_20250104_00000093,2025-01-04 10:50:42,cust_6252214,ATVI,mortgage,242215,360,801,low,approved,242215,online_banking,true,433
app_20250104_00000094,2025-01-04 21:33:29,cust_5393271,FRID,refinance,349732,360,756,low,approved,349732,call_center,true,325
app_20250104_00000095,2025-01-04 00:09:26,cust_6534219,BENL,cash_loan,43886,48,604,medium,approved,43886,call_center,true,250
app_20250104_00000096,2025-01-04 14:18:48,cust_9991661,CZPR,personal_loan,14106,42,665,medium,approved,14106,mobile_app,true,724
app_20250104_00000097,2025-01-04 06:16:34,cust_6360445,PLWA,personal_loan,43980,42,743,low,approved,43980,online_banking,true,453
app_20250104_00000098,2025-01-04 11:30:04,cust_1760117,ESMA,mortgage,332542,120,698,medium,approved,332542,partner,true,641
app_20250104_00000099,2025-01-04 20:29:34,cust_1181171,AUTR,credit_card,40606,36,585,medium,approved,40606,call_center,false,804
app_20250104_00000100,2025-01-04 11:58:53,cust_5050764,BENL,auto_loan,45546,72,384,high,rejected,0,mobile_app,true,59
app_20250104_00000101,2025-01-04 21:47:55,cust_4829502,ITMI,auto_loan,42710,24,837,low,rejected,0,mobile_app,true,14
app_20250104_00000102,2025-01-04 19:23:33,cust_2715284,FRID,cash_loan,7763,12,651,medium,approved,7763,web,false,147
app_20250104_00000103,2025-01-04 11:32:44,cust_796774,ESMA,cash_loan,26646,12,695,medium,approved,26646,partner,false,289
app_20250104_00000104,2025-01-04 05:27:23,cust_4294550,UKLO,credit_card,7482,36,584,medium,rejected,0,mobile,false,47
app_20250104_00000105,2025-01-04 18:13:04,cust_2099841,ITMI,personal_loan,43558,12,743,low,rejected,0,branch,false,92
app_20250104_00000106,2025-01-04 03:14:54,cust_6608733,ATVI,personal_loan,46442,48,751,low,approved,46442,mobile_app,true,676
app_20250104_00000107,2025-01-04 09:55:09,cust_2773894,SESV,refinance,411954,120,558,medium,approved,411954,web,false,452
app_20250104_00000108,2025-01-04 10:07:01,cust_8284763,CHBE,credit_card,32152,30,552,medium,approved,32152,partner,false,270
app_20250104_00000109,2025-01-04 15:37:54,cust_3067181,DEHE,credit_card,49874,42,643,medium,approved,49874,partner,true,326
app_20250104_00000110,2025-01-04 23:04:16,cust_5222813,ESMA,cash_loan,12230,18,444,high,rejected,0,call_center,false,102
app_20250104_00000111,2025-01-04 13:53:40,cust_165706,ITMI,refinance,96440,180,742,low,approved,96440,partner,true,646
app_20250104_00000112,2025-01-04 06:00:09,cust_4796259,UKLO,education_loan,23575,36,800,low,approved,23575,online_banking,false,66
app_20250104_00000113,2025-01-04 04:36:34,cust_2539576,FRID,credit_card,36474,24,820,low,rejected,0,partner,false,141
app_20250104_00000114,2025-01-04 16:38:42,cust_1244364,UKLO,education_loan,35817,48,505,medium,rejected,0,partner,false,76
app_20250104_00000115,2025-01-04 02:22:52,cust_8718612,NLAM,education_loan,30715,36,541,medium,rejected,0,atm,false,119
app_20250104_00000116,2025-01-04 02:27:59,cust_8352073,AUTR,credit_card,17332,42,701,low,approved,17332,mobile,false,215
app_20250104_00000117,2025-01-04 08:44:48,cust_7250981,NLAM,education_loan,17844,12,704,low,approved,17844,atm,false,554
app_20250104_00000118,2025-01-04 22:01:50,cust_3205173,SESV,cash_loan,14853,42,682,medium,approved,14853,atm,true,509
app_20250104_00000119,2025-01-04 00:37:42,cust_9785257,FRID,credit_card,4933,36,850,low,approved,4933,atm,false,588
app_20250104_00000120,2025-01-04 04:07:24,cust_7838329,PLWA,business_loan,35400,60,654,medium,rejected,0,online_banking,true,113
app_20250104_00000121,2025-01-04 23:10:59,cust_8294297,NLAM,personal_loan,9366,30,669,medium,approved,9366,call_center,true,628
app_20250104_00000122,2025-01-04 22:50:41,cust_6628104,BENL,education_loan,31202,24,614,medium,rejected,0,call_center,true,139
app_20250104_00000123,2025-01-04 21:40:58,cust_4598208,UKLO,mortgage,161677,360,705,low,approved,161677,mobile_app,false,650
app_20250104_00000124,2025-01-04 22:01:47,cust_3256588,SESV,refinance,69617,180,565,medium,rejected,0,web,true,175
app_20250104_00000125,2025-01-04 09:41:10,cust_330178,DEHE,auto_loan,21690,36,709,low,approved,21690,mobile,false,735
app_20250104_00000126,2025-01-04 01:38:38,cust_2797280,UKLO,personal_loan,18223,24,647,medium,approved,18223,atm,false,721
app_20250104_00000127,2025-01-04 11:58:44,cust_1137333,ESMA,auto_loan,20013,48,677,medium,approved,20013,atm,true,95
app_20250104_00000128,2025-01-04 07:25:46,cust_1398230,NLAM,cash_loan,10533,18,641,medium,approved,10533,web,true,836
app_20250104_00000129,2025-01-04 16:33:26,cust_1846678,NLAM,education_loan,7125,36,704,low,approved,7125,online_banking,false,221
app_20250104_00000130,2025-01-04 03:19:44,cust_6796873,ESMA,credit_card,13842,48,571,medium,rejected,0,atm,true,70
app_20250104_00000131,2025-01-04 18:06:11,cust_3282352,FRID,auto_loan,10236,48,640,medium,approved,10236,mobile_app,true,363
app_20250104_00000132,2025-01-04 13:03:18,cust_4465174,DEHE,business_loan,25220,48,696,medium,rejected,0,mobile_app,false,158
app_20250104_00000133,2025-01-04 07:56:35,cust_8700300,NLAM,auto_loan,15958,48,648,medium,rejected,0,mobile,false,72
app_20250104_00000134,2025-01-04 17:07:22,cust_2578655,NLAM,credit_card,11522,48,589,medium,approved,11522,online_banking,false,43
app_20250104_00000135,2025-01-04 19:01:00,cust_3633126,ESMA,business_loan,8912,24,508,medium,rejected,0,atm,false,102
app_20250104_00000136,2025-01-04 17:39:40,cust_5549335,FRID,auto_loan,47021,48,774,low,approved,47021,atm,false,763
app_20250104_00000137,2025-01-04 22:43:03,cust_3965987,CZPR,credit_card,36186,36,609,medium,approved,36186,branch,true,631
app_20250104_00000138,2025-01-04 04:37:52,cust_7315027,ESMA,education_loan,29457,60,850,low,approved,29457,online_banking,true,351
app_20250104_00000139,2025-01-04 15:31:30,cust_7681429,BENL,credit_card,45721,48,572,medium,rejected,0,online_banking,false,117
app_20250104_00000140,2025-01-04 00:50:14,cust_1113194,SESV,credit_card,42985,24,520,medium,rejected,0,web,true,23
app_20250104_00000141,2025-01-04 07:35:20,cust_7843543,AUTR,education_loan,25087,36,574,medium,rejected,0,online_banking,false,155
app_20250104_00000142,2025-01-04 10:57:21,cust_3495290,BENL,cash_loan,28749,18,619,medium,approved,28749,mobile_app,true,210
app_20250104_00000143,2025-01-04 19:54:13,cust_9780686,BENL,business_loan,20748,24,709,low,approved,20748,online_banking,false,554
app_20250104_00000144,2025-01-04 06:19:56,cust_9972546,NLAM,auto_loan,37862,60,774,low,approved,37862,online_banking,false,379
app_20250104_00000145,2025-01-04 12:31:38,cust_8372674,AUTR,personal_loan,2497,36,772,low,approved,2497,branch,true,360
app_20250104_00000146,2025-01-04 03:29:35,cust_9409807,CZPR,cash_loan,33787,42,581,medium,rejected,0,mobile_app,false,42
app_20250104_00000147,2025-01-04 01:32:19,cust_2938334,CZPR,business_loan,32032,60,664,medium,approved,32032,online_banking,true,660
app_20250104_00000148,2025-01-04 18:45:52,cust_6918276,BENL,business_loan,32395,36,651,medium,rejected,0,call_center,false,78
app_20250104_00000149,2025-01-04 17:16:54,cust_4918602,CZPR,personal_loan,11543,42,658,medium,approved,11543,web,true,253
app_20250104_00000150,2025-01-04 15:18:32,cust_1266105,PLWA,auto_loan,13975,36,477,high,rejected,0,mobile,true,45
app_20250104_00000151,2025-01-04 22:15:14,cust_2166680,AUTR,auto_loan,34333,24,738,low,approved,34333,online_banking,true,323
app_20250104_00000152,2025-01-04 19:42:41,cust_3256195,BENL,auto_loan,24813,24,598,medium,approved,24813,atm,false,645
app_20250104_00000153,2025-01-04 08:33:29,cust_7535386,SESV,cash_loan,31766,36,567,medium,rejected,0,web,false,14
app_20250104_00000154,2025-01-04 16:31:15,cust_1185833,ATVI,auto_loan,59595,72,693,medium,approved,59595,call_center,true,63
app_20250104_00000155,2025-01-04 10:33:41,cust_1373656,DEHE,credit_card,11334,18,478,high,rejected,0,atm,true,29
app_20250104_00000156,2025-01-04 11:25:33,cust_987611,CZPR,refinance,51756,360,542,medium,rejected,0,mobile,false,81
app_20250104_00000157,2025-01-04 22:43:36,cust_7713494,FRID,credit_card,23685,30,745,low,approved,23685,branch,false,48
app_20250104_00000158,2025-01-04 17:33:55,cust_9633607,ITMI,refinance,420323,120,517,medium,approved,420323,online_banking,false,764
app_20250104_00000159,2025-01-04 22:08:01,cust_3434767,AUTR,mortgage,158652,300,619,medium,approved,158652,atm,true,396
app_20250104_00000160,2025-01-04 23:34:35,cust_1328097,SESV,education_loan,31725,48,670,medium,approved,31725,web,true,866
app_20250104_00000161,2025-01-04 09:00:07,cust_6269123,NLAM,personal_loan,16242,12,571,medium,approved,16242,atm,false,566
app_20250104_00000162,2025-01-04 10:41:42,cust_7059453,PORP,business_loan,2195,36,504,medium,approved,2195,web,false,235
app_20250104_00000163,2025-01-04 11:30:58,cust_3176637,DEHE,cash_loan,13869,36,620,medium,rejected,0,mobile,false,81
app_20250104_00000164,2025-01-04 12:29:06,cust_4864885,NLAM,cash_loan,19893,18,651,medium,rejected,0,mobile,false,173
app_20250104_00000165,2025-01-04 07:12:48,cust_3479045,CHBE,education_loan,30621,60,757,low,approved,30621,atm,false,498
app_20250104_00000166,2025-01-04 16:33:03,cust_8249657,SESV,mortgage,141096,360,688,medium,approved,141096,partner,false,798
app_20250104_00000167,2025-01-04 09:32:47,cust_5169271,UKLO,personal_loan,39875,48,717,low,approved,39875,web,false,166
app_20250104_00000168,2025-01-04 14:32:36,cust_2566897,GRRE,personal_loan,41102,42,620,medium,approved,41102,call_center,true,701
app_20250104_00000169,2025-01-04 08:55:02,cust_5941160,AUTR,education_loan,2276,60,708,low,approved,2276,mobile,true,36
app_20250104_00000170,2025-01-04 13:04:42,cust_6456695,FRID,cash_loan,16042,42,660,medium,approved,16042,web,false,664
app_20250104_00000171,2025-01-04 13:46:59,cust_2690211,PORP,education_loan,31977,12,700,low,approved,31977,mobile,false,655
app_20250104_00000172,2025-01-04 22:43:31,cust_2537126,PORP,business_loan,19689,24,673,medium,approved,19689,web,true,560
app_20250104_00000173,2025-01-04 18:47:30,cust_8747971,PORP,cash_loan,30989,18,766,low,approved,30989,partner,true,50
app_20250104_00000174,2025-01-04 08:55:57,cust_3235958,PORP,refinance,406571,240,705,low,rejected,0,online_banking,false,162
app_20250104_00000175,2025-01-04 05:58:48,cust_8869088,FRID,education_loan,19703,60,559,medium,rejected,0,mobile,true,22
app_20250104_00000176,2025-01-04 23:55:20,cust_7121198,BENL,refinance,293371,240,638,medium,approved,293371,mobile,false,249
app_20250104_00000177,2025-01-04 10:07:42,cust_634764,ITMI,cash_loan,17478,30,720,low,approved,17478,mobile,true,715
app_20250104_00000178,2025-01-04 01:12:43,cust_5934871,CHBE,mortgage,214713,360,595,medium,approved,214713,web,true,508
app_20250104_00000179,2025-01-04 11:41:36,cust_5649188,ESMA,cash_loan,11978,30,629,medium,approved,11978,mobile_app,false,229
app_20250104_00000180,2025-01-04 22:28:17,cust_7438204,CHBE,mortgage,195828,300,528,medium,approved,195828,branch,true,549
app_20250104_00000181,2025-01-04 12:43:18,cust_2468607,ESMA,mortgage,427454,360,624,medium,rejected,0,branch,false,6
app_20250104_00000182,2025-01-04 16:51:44,cust_9841028,CZPR,auto_loan,55136,72,778,low,approved,55136,partner,false,579
app_20250104_00000183,2025-01-04 03:36:27,cust_5745488,NLAM,credit_card,18373,24,577,medium,rejected,0,call_center,true,176
app_20250104_00000184,2025-01-04 16:39:32,cust_8241124,GRRE,personal_loan,45027,48,601,medium,rejected,0,mobile_app,true,81
app_20250104_00000185,2025-01-04 21:53:18,cust_3875909,ITMI,credit_card,9085,18,524,medium,rejected,0,mobile_app,true,120
app_20250104_00000186,2025-01-04 04:42:36,cust_6181364,PORP,credit_card,9386,18,581,medium,rejected,0,mobile,true,47
app_20250104_00000187,2025-01-04 23:06:45,cust_9627437,CZPR,cash_loan,34013,12,620,medium,rejected,0,call_center,true,146
app_20250104_00000188,2025-01-04 03:23:07,cust_4308543,NLAM,credit_card,32607,18,626,medium,approved,32607,online_banking,false,612
app_20250104_00000189,2025-01-04 19:38:57,cust_9664597,PLWA,auto_loan,54013,24,749,low,rejected,0,mobile,false,33
app_20250104_00000190,2025-01-04 11:52:14,cust_6211643,DEHE,personal_loan,43790,48,528,medium,rejected,0,web,true,93
app_20250104_00000191,2025-01-04 17:59:53,cust_5630903,FRID,education_loan,38839,12,750,low,approved,38839,web,false,245
app_20250104_00000192,2025-01-04 02:14:57,cust_590369,DEHE,refinance,324554,300,518,medium,rejected,0,mobile_app,true,81
app_20250104_00000193,2025-01-04 05:29:52,cust_153984,CZPR,business_loan,20667,48,539,medium,rejected,0,partner,false,38
app_20250104_00000194,2025-01-04 07:27:57,cust_9155181,CHBE,credit_card,16733,24,553,medium,rejected,0,mobile_app,true,76
app_20250104_00000195,2025-01-04 05:32:24,cust_5448871,GRRE,mortgage,311018,300,688,medium,approved,311018,mobile_app,true,828
app_20250104_00000196,2025-01-04 05:46:58,cust_2321461,CZPR,refinance,495714,240,597,medium,rejected,0,mobile_app,true,93
app_20250104_00000197,2025-01-04 21:30:11,cust_5638209,FRID,auto_loan,46520,48,571,medium,approved,46520,call_center,false,597
app_20250104_00000198,2025-01-04 04:08:52,cust_8481865,PLWA,cash_loan,20067,18,735,low,approved,20067,online_banking,false,214
app_20250104_00000199,2025-01-04 01:09:13,cust_7538803,GRRE,auto_loan,37034,24,711,low,approved,37034,partner,false,767
app_20250104_00000200,2025-01-04 03:06:40,cust_5481456,UKLO,mortgage,363692,300,647,medium,rejected,0,online_banking,true,117
app_20250104_00000201,2025-01-04 01:58:53,cust_9111923,ESMA,credit_card,44747,24,549,medium,approved,44747,web,false,147
app_20250104_00000202,2025-01-04 05:56:15,cust_7225093,BENL,business_loan,28630,48,715,low,approved,28630,web,false,182
app_20250104_00000203,2025-01-04 09:49:29,cust_3229713,ITMI,business_loan,10774,24,831,low,approved,10774,online_banking,true,891
app_20250104_00000204,2025-01-04 22:19:21,cust_5629923,BENL,cash_loan,27090,36,676,medium,rejected,0,atm,true,158
app_20250104_00000205,2025-01-04 22:45:51,cust_461145,PLWA,business_loan,20315,24,719,low,approved,20315,branch,false,349
app_20250104_00000206,2025-01-04 05:39:09,cust_5127711,PORP,auto_loan,5373,48,712,low,approved,5373,mobile,false,107
app_20250104_00000207,2025-01-04 13:28:39,cust_8529653,AUTR,personal_loan,14842,24,676,medium,rejected,0,branch,true,27
app_20250104_00000208,2025-01-04 17:43:21,cust_6570014,AUTR,cash_loan,1727,42,760,low,approved,1727,atm,true,316
app_20250104_00000209,2025-01-04 11:04:01,cust_9329349,PORP,cash_loan,27878,48,644,medium,approved,27878,web,false,325
app_20250104_00000210,2025-01-04 01:12:54,cust_3363963,ESMA,cash_loan,27807,18,718,low,rejected,0,online_banking,true,40
app_20250104_00000211,2025-01-04 08:57:59,cust_4464819,NLAM,personal_loan,18384,48,688,medium,approved,18384,mobile,true,107
app_20250104_00000212,2025-01-04 21:53:54,cust_5518653,ESMA,mortgage,207037,300,676,medium,approved,207037,atm,true,746
app_20250104_00000213,2025-01-04 10:47:26,cust_3337880,PORP,credit_card,15433,24,797,low,approved,15433,online_banking,false,590
app_20250104_00000214,2025-01-04 16:08:06,cust_8433090,BENL,credit_card,22322,18,634,medium,rejected,0,call_center,true,142
app_20250104_00000215,2025-01-04 07:17:04,cust_5788053,NLAM,credit_card,46454,42,610,medium,approved,46454,mobile_app,false,215
app_20250104_00000216,2025-01-04 07:32:44,cust_6058752,SESV,business_loan,23714,60,692,medium,approved,23714,web,false,85
app_20250104_00000217,2025-01-04 18:46:01,cust_5837639,UKLO,business_loan,35930,48,601,medium,approved,35930,branch,false,799
